8.737819322377476783e+04 1.914392267972857371e+04 2.659342525588073477e+04 8.261686944392007717e+03 7.566934339796343920e+03
4.008584329944846104e+04 1.273205248193700754e+04 5.888685120714774712e+03 7.762219994003360625e+03 4.018641610731659512e+03
3.865647291903882433e+04 2.115785615849019086e+04 5.777761614222745266e+03 5.054745430283528549e+03 2.029788824041790804e+03
3.163625226244311852e+04 3.006219522731918914e+04 1.076424297535330697e+04 5.622101195184077369e+03 2.969564246656379510e+03
3.360911922704734025e+04 2.210571563784220780e+04 9.325700274639261806e+02 1.527299197256917978e+03 1.222821415106023323e+03
7.484355984634142078e+04 3.727263165675897471e+04 2.674333379572732156e+03 6.672379580363856803e+03 1.459922562840778482e+03
7.690463016249645443e+04 3.503800800158297352e+04 7.863741750270146440e+02 6.387329531201015925e+03 2.696017491549617262e+03
4.301643468835190288e+04 4.287872274073122389e+04 5.265546145717205945e+03 1.032080412095605425e+04 2.548727706956980001e+03
3.210667709280493727e+04 2.638281299829694035e+04 3.974989403222953115e+03 6.885672120203244049e+03 9.035687276431719511e+03
2.701935640553039775e+04 3.164782211401757013e+04 1.389907543592054026e+03 6.841771061278463094e+03 4.178367581181182686e+02
2.439207444374984698e+04 3.638079459244151076e+04 8.208670101484858606e+03 1.525298646307359377e+03 1.537514837463648064e+03
4.378869690555892885e+04 1.218160132536773745e+04 6.492106097959215731e+03 5.982443162677707733e+03 3.773818412082637224e+03
2.879102691597902594e+04 3.744487627206170873e+04 3.278315405204622039e+03 5.148286259282904211e+02 1.415962579563651161e+03
2.698883263101292687e+04 2.338496726756765202e+04 7.953687072238039036e+03 5.255869554738617808e+03 4.344992631484929007e+02
2.857214168160250119e+04 2.669111292323720409e+04 4.913431313190589208e+03 1.045606225043565246e+04 1.539160218986723294e+03
4.149322194895108987e+04 1.949137929920139140e+04 3.678941551021710438e+03 9.660214213830804511e+03 8.452550409692125868e+02
2.789866778481418078e+04 3.010019130169509663e+04 1.181565224525390477e+03 6.949753031687525436e+03 3.818031869446173005e+03
3.998505417199056683e+04 3.010653919391125237e+04 3.181165546990948314e+03 1.423599305336751058e+03 2.294652266335034255e+03
3.793599688418766891e+04 2.276478082368343894e+04 3.360462510900151756e+03 6.821315544853702704e+03 1.482750389755618698e+03
6.300715414702108683e+04 6.816257652668625815e+04 2.508818820673698792e+04 3.288660092583209916e+03 2.909245411719545518e+04
3.975341132357728202e+04 2.211048008450328780e+04 5.777411256662705455e+03 1.408400049217065316e+03 3.778140060948591781e+03
4.377803319716990518e+04 4.226883800416185841e+04 1.227999713976614203e+03 7.002423233251281999e+03 2.752700677277857721e+02
3.218713027085935755e+04 3.633528968503767828e+04 4.327896615766223476e+03 1.677235110401257771e+03 6.175765550604888631e+03
3.322622373902218533e+04 3.419753110305788869e+04 2.636533747602812127e+03 3.243563111035033216e+03 6.182263753214064309e+03
2.756270865228110051e+04 2.606740177732036682e+04 9.554505373394486014e+03 2.964468131750245448e+03 3.363134444319151498e+03
3.610497717517049023e+04 2.985676410986433984e+04 1.352952375784416290e+04 7.492125490218204504e+03 3.784445955761673304e+02
3.691731402471054753e+04 3.635785536132675770e+04 2.946671986648090751e+03 5.172790048073822618e+03 2.357340978863965574e+03
2.076876004416297656e+04 3.400392446024863602e+04 7.041102090395486812e+03 3.332195158302838536e+03 3.074349958414552475e+02
7.728742092856531963e+04 5.593726060817505640e+04 9.937355590870343804e+03 7.770250080933728896e+02 3.000935639280446139e+03
3.184716279632716760e+04 2.209459862948396039e+04 1.067133905060019242e+04 1.629667179944695818e+03 3.595437745136242938e+03
4.272519494164329808e+04 2.264282440303276235e+04 5.952633323552684487e+03 8.041926528403742850e+03 2.547969088374710282e+03
5.353548955976174329e+04 3.713680448050577252e+04 1.107887621452543044e+03 2.128471264076397347e+02 4.979797359864144710e+03
4.367176570170537161e+04 1.451589030299672231e+04 3.462764080794508573e+03 8.905575122171716430e+03 2.667053922267782127e+03
6.002670239146074164e+04 5.391267387243668782e+04 3.803247367159000532e+03 4.766853372609970393e+03 4.760117551454309250e+03
5.310573266767324822e+04 1.634731466660726073e+04 3.573706880723213544e+03 3.049611528622313926e+03 2.894350022344094668e+03
4.757494603718873987e+04 2.190287401781000153e+04 1.123926032965273407e+02 9.930104673459332844e+03 1.565167076652047626e+03
2.258073301546346920e+04 4.055402644847157353e+04 1.326955415800651463e+04 4.582518261340993377e+03 8.676745592921764910e+03
4.188426668467192212e+04 2.480060662144203889e+04 5.251309125999125172e+03 1.241752340156481296e+03 4.705817454807165632e+02
2.135117582371953540e+04 3.132439962965156155e+04 6.880692721988813901e+03 1.446604549610849062e+03 4.322228608599655672e+03
3.667323301456930494e+04 3.274624456447414559e+04 5.971949680724864265e+03 9.555003433316378505e+02 5.374858836265493665e+02
4.020086752234979213e+04 2.309561071193190219e+04 3.990573685352835128e+03 1.039094323987068128e+04 2.072137059902596320e+03
5.128748847298547480e+04 2.197278450858619908e+04 6.325847413097280878e+02 1.019842329748720294e+04 1.954781586962810479e+03
2.999835002881688706e+04 2.651149868898258865e+04 6.325007230158159473e+03 3.953501251030855201e+03 2.003409520181844528e+01
4.582537184996447468e+04 3.235127418766307528e+04 4.715430490405548881e+03 6.874655283788306406e+02 1.886751316014232088e+03
4.183559322765537217e+04 4.484560291231648443e+04 9.471750348956509697e+03 3.451496269397217475e+03 2.608310190949578100e+03
5.810150580175015784e+04 2.626982809385882501e+04 7.540220132706491313e+03 2.621929626948040095e+03 2.283323110483561777e+03
3.703979129686273518e+04 3.207452184192586355e+04 4.851443225928253014e+03 3.285053223800237902e+03 3.322242526325208019e+03
2.333877356398307165e+04 3.875704443127346167e+04 6.026470312106201163e+03 5.421428901341920209e+03 4.983618428943475919e+03
1.639522354091562011e+04 2.323624155406354839e+04 1.914952859144161721e+02 4.425302955423527237e+03 4.462800295844296670e+03
3.146382251678390821e+04 4.210507196686250973e+04 4.785789584513951922e+03 3.057441422261541447e+03 8.967194886667361970e+02
5.607345231465006509e+04 1.945308268969588244e+04 1.678983229442671472e+03 1.311232328382543346e+04 3.939563736392129613e+03
5.561000657838321786e+04 5.211637445119145559e+04 7.835232887361617031e+02 4.301491848633275367e+03 4.814735933979353831e+03
6.983344539092037303e+04 2.462798454750458041e+04 1.226783629317855412e+04 5.135746472589158657e+03 3.933649790558770292e+02
5.382836027480760094e+04 4.168219227352903545e+04 2.557487231565371530e+03 6.964595746086924919e+02 4.282875610503777352e+03
6.956703715664173069e+04 2.404394727615364900e+04 5.257014693087337946e+03 6.051347253715866827e+03 8.818962308099355141e+03
4.626605777331860736e+04 2.583190645580115961e+04 9.820404056480654617e+03 1.059833630439912667e+03 2.886684257348524625e+03
2.163209716400812977e+04 3.441533803728182102e+04 6.211230588123014968e+03 6.824580420327429238e+03 1.332731848857484692e+03
2.770642630513128097e+04 4.170878853649907978e+04 9.660259505179437838e+03 1.170617687986183228e+03 5.909214547854022385e+03
3.100385810574731295e+04 4.057256775851162092e+04 1.614683223836328580e+03 4.653079157543783367e+03 4.327392140679847216e+03
1.887814852239718311e+04 3.045719049124189769e+04 5.190682632334352093e+03 4.652703734395356150e+03 1.434777152584877740e+03
4.087811370576947229e+04 2.965456769137815718e+04 8.471486300709075294e+03 9.816751334633008810e+02 4.172884597808260878e+02
2.246472375458804163e+04 2.597442130669017570e+04 2.876421304834967032e+03 4.253149633767276100e+03 1.249571289038999339e+03
4.898812660533838061e+04 2.492320296940812113e+04 1.568204838739244224e+03 2.479829291391628431e+03 2.078495047953538233e+03
3.311750137064676528e+04 3.116960010815908754e+04 4.372679403338368502e+03 3.171176980185153297e+03 1.642878357079726811e+03
9.114922783539832744e+04 9.599347228234364593e+03 1.673979327140476926e+03 3.134570540042739594e+03 1.387968232142461420e+04
3.081800556630926076e+04 3.816136805310298223e+04 4.123673120603183634e+03 5.326157641156016325e+03 9.729393759943789064e+02
3.136316649518046324e+04 3.122672896796263740e+04 4.732496439642713085e+03 1.741425108777730202e+02 3.023874131898551695e+03
5.424486191638534365e+04 2.281364815447748697e+04 1.032126002489325401e+03 1.063787051050049195e+04 1.602988830771941593e+03
4.309242181249099667e+04 1.825030570653315226e+04 6.311684710975723647e+02 3.017171375438309042e+03 1.956632836298931124e+03
5.100142465151962824e+04 1.453504379219766452e+04 8.525964518122131267e+03 2.447457132452324004e+03 5.552650868054403873e+03
4.533036384379715309e+04 1.512889942627328674e+04 5.700457333547099552e+03 4.076548860791388506e+03 6.138057321253671944e+03
5.161206844992707192e+04 2.398518122110020340e+04 7.009318730011223124e+03 2.858196524385784869e+03 8.126112915636374055e+03
3.237763845549974212e+04 3.420670006005938922e+04 1.793295586309650389e+02 6.662483827258527526e+03 4.728877459455818098e+03
5.367912713195872493e+04 2.838092751435242099e+04 7.570889897919134455e+03 7.809225777872152321e+03 3.025474406295684275e+03
1.839234506293601953e+04 2.860071465301963326e+04 3.370208739888432774e+03 6.519040077961886709e+03 2.956978921719815844e+03
3.890056656870274310e+04 1.880611716665293352e+04 2.172375008347528365e+03 9.460032497334366781e+03 6.371856068248707743e+03
2.533691968920386716e+04 2.712937503885638944e+04 2.712615195847640734e+03 1.063143401406307385e+04 4.860411517046707104e+02
7.878833336402822169e+04 2.322015466917185768e+04 3.467861626722392430e+03 6.172251550944911287e+03 2.416178236573619870e+03
3.015391780535379803e+04 2.719489393566198123e+04 2.773681045037611511e+03 4.311146804353024891e+03 7.477348690025683027e+02
2.911942534590399737e+04 3.603208985366426350e+04 1.371138051397479103e+02 2.923349769048309099e+03 6.930776316453035179e+03
1.960208026807045826e+04 3.469573488688536600e+04 1.176753929398755281e+04 5.639067947891637232e+03 9.739151605494615069e+03
5.302197728917887434e+04 2.165383136168050987e+04 3.900966232157423292e+03 5.939814111435229279e+03 3.919527587660934387e+02
4.442454103268707695e+04 6.658494488923723111e+04 5.141440967132431979e+03 9.524484263295697019e+03 3.200617892971536639e+04
5.974648651433755003e+04 3.404386572891658579e+04 2.975578319652083337e+03 1.495661275992279116e+03 3.569988978897509696e+03
2.259809607865670114e+04 3.432160515529282566e+04 3.340286597774480470e+03 1.577471981278068597e+03 4.481061886212221907e+03
4.263842092228250112e+04 2.559210161844069444e+04 6.469921784313870376e+03 2.341121529594296589e+03 7.824807936624370086e+02
3.594200873853436497e+04 2.410615707330828809e+04 3.140309238502542485e+03 5.373313254262291593e+03 1.086396955326224088e+03
2.600666591163344128e+04 3.843892034692298330e+04 8.365579403815703699e+03 2.039598017919652193e+03 6.553275702025217470e+03
2.607221443468811776e+04 2.732466237873408318e+04 3.877887339857362804e+03 3.170927305311611235e+03 2.684905580130635371e+03
1.680074433373173451e+04 2.858929359426783049e+04 1.038905784211257560e+04 3.617671589219286943e+03 1.026237362805262455e+04
1.423981858859966815e+04 2.566278063362414832e+04 8.156372820654545649e+03 4.345951800372417893e+03 5.416053015776205939e+03
1.880623901787634895e+04 2.911159214782944036e+04 3.513138334410916741e+03 6.749423723873552262e+03 2.264413695817206644e+03
4.108240573212382151e+04 2.363521738103434473e+04 5.535484059824222641e+03 8.515224529341518064e+03 4.394197884210823759e+03
4.279799328268432873e+04 3.461137712161810487e+04 8.482637877473436674e+03 6.979556019962617938e+03 1.225057716419191365e+03
1.565896088828068605e+04 2.513014936097211466e+04 3.626112763640253434e+03 5.138811642526386095e+03 2.822085190744195643e+03
4.230760109380522044e+04 2.639911661795833425e+04 1.042282806490609801e+04 1.851757804847638909e+02 4.688755660599577823e+03
4.898047085595538374e+04 1.859309427740726824e+04 3.043623401815994384e+03 1.441691760632398655e+03 8.364664995191156777e+03
2.447957223695683206e+04 2.624927925916249660e+04 2.620836640053693372e+03 6.927198665460000484e+02 1.165884306280136116e+03
2.470739967168959629e+04 3.090668063823414195e+04 9.238168013116116981e+02 3.582365798648385862e+03 5.210888448726789647e+03
5.277088868740143516e+04 1.303757650883947827e+04 9.186512024103783915e+03 8.213202311217997703e+03 6.468298213564763500e+03
4.420143463828619133e+04 2.266570473562452025e+04 4.269623166129263154e+02 1.228611995285014928e+03 3.134604920198150012e+03
5.394967779266279831e+04 6.057643306733272766e+04 1.351368508400593055e+04 1.616700438876137923e+03 1.591336656615781249e+04
3.527077099580417416e+04 2.360423722744138649e+04 1.351689776059095493e+04 6.147256345873902319e+02 1.479852082234656336e+02
1.841992232409134886e+04 3.228917533611329054e+04 9.446746579887629196e+03 5.245947662073341235e+03 6.257865653350563662e+03
4.696352731420091732e+04 2.990771803106189327e+04 8.123210277822552598e+03 6.190578781943439026e+03 3.162816066498258806e+03
4.356787857260864985e+04 2.075846459839362433e+04 6.228334912988497308e+03 2.958876017516173306e+03 2.432058944063319359e+03
1.602253722387733796e+04 2.585851875707827639e+04 4.115194336100007604e+03 4.464616912237390352e+03 1.826576487123533298e+03
2.622427019138658943e+04 3.569072486636671238e+04 7.161120904710385730e+03 5.780039619189516088e+03 3.551108294659457442e+03
5.346282855552725232e+04 2.704419843501929427e+04 8.521564229035830067e+03 3.554429906804318307e+03 7.791791009693077285e+03
2.638910657762824121e+04 2.498016827969098813e+04 2.201700158133609420e+03 6.808927079546438108e+03 7.235791051624289594e+01
2.549850252555438055e+04 2.224295924433260370e+04 5.083548418369664432e+03 1.189768143458060877e+03 3.887490189792153160e+03
6.637907710335374577e+04 2.309220224217373107e+04 1.039097833182754039e+04 8.268201942721969317e+03 9.144070306032412191e+03
2.274413639646115917e+04 3.247827728244389800e+04 1.771134456428127123e+03 8.651735357638297501e+03 2.389845772142813985e+03
4.235607872617378598e+04 2.396341146050896350e+04 8.571451574054995945e+03 2.546400759161260794e+02 4.552959034313172197e+03
3.923665534529121942e+04 1.622657275398745696e+04 1.686715822002897767e+02 1.537121926936342788e+02 3.551829107388835837e+03
3.037829369119151670e+04 2.533171619007622212e+04 5.178925606621051884e+03 2.783083905477198641e+03 3.497416577815765777e+03
4.519295156884401513e+04 1.490218986420226793e+04 5.567429102616772980e+03 1.156019301693703346e+04 3.808994953981087747e+03
2.326051210404665107e+04 3.220406106511026883e+04 6.285300668903514634e+03 3.929021837967075044e+03 6.188762474285345888e+03
5.908200257080916344e+04 1.902647640510519705e+04 1.102745540202974007e+04 5.360662880910495005e+02 5.007395094548481211e+03
2.853341903775351966e+04 4.121978311362387467e+04 2.972317627776507834e+03 9.333682297278173792e+02 5.398768134351636945e+03
2.980744953377303682e+04 2.382538225266938389e+04 1.412423296902869424e+03 1.008249492246486625e+02 3.885504883301848622e+03
4.530736506784192170e+04 3.236665892523320144e+04 9.654345092195333564e+03 5.870664950811085873e+03 6.672675370339498841e+03
3.032513563723693733e+04 4.759802626407778735e+04 1.007209605594086861e+04 1.037378541061311444e+04 7.343070616063125271e+03
2.961388596186329960e+04 3.197692503396279426e+04 2.317335492050833636e+03 5.494720218853237384e+03 1.174943097157131433e+03
4.798047788256070635e+04 3.335755390651132620e+04 2.098230701834998399e+03 8.642573633421574414e+03 3.735918703922261557e+02
2.194417296760658792e+04 3.839381452780227846e+04 1.320780940579639901e+04 7.193621178715829046e+03 1.303418674738677328e+04
4.265943734072055668e+04 1.990009962205757620e+04 5.089128517243743772e+03 7.994250186228537132e+03 1.891649526917366302e+03
4.835925323163297435e+04 2.129190574296313571e+04 3.647970494178880472e+03 4.500414363901749311e+03 4.389533349528673170e+03
5.305333684117536905e+04 1.832126766300324380e+04 3.260350104479810398e+03 4.768818040012185520e+03 1.873835415121913684e+03
2.256156621319313126e+04 3.492609980943679693e+04 3.642089278840201587e+03 7.031962197568812371e+03 2.920413426527560659e+03
2.483143779928752338e+04 2.600354917568339442e+04 2.174394867688197337e+03 1.036387930047029840e+04 1.715310256065850353e+03
3.304550513405242236e+04 3.533496240812225733e+04 2.293856658601241179e+03 1.195329793435408646e+03 1.164809757637540315e+03
3.717033170729067933e+04 2.388580134809641822e+04 6.397875375755568712e+03 1.551518337188279475e+03 1.373184534993756870e+03
3.681677916613042908e+04 3.526050486872273905e+04 6.663353087532358586e+03 9.350343112609571108e+02 2.813197069167022164e+03
4.442454103268707695e+04 6.658494488923723111e+04 5.141440967132431979e+03 9.524484263295697019e+03 3.200617892971536639e+04
2.515620856234886014e+04 3.577017574093246367e+04 2.378324498751496321e+03 9.696772012756324330e+03 4.248921344539751772e+03
2.955470045731317805e+04 2.776490522189441253e+04 8.879340316792560088e+02 9.206679536712657864e+03 1.867990160502214849e+03
2.747864327668804981e+04 3.814237181148074160e+04 4.377464982387818964e+02 7.084792646986018553e+03 4.403180313314090199e+03
2.648997880391532090e+04 2.933025612949383139e+04 2.796322742155765809e+03 1.044158418351628279e+04 8.140300334117292778e+02
4.328724473101540934e+04 1.370555472615861800e+04 1.178217567689953739e+03 4.236460645662260504e+03 5.570085717545086936e+02
5.298225927762102219e+04 2.236010949314001846e+04 4.864315708973768778e+03 8.726056200370674560e+03 4.834194053196546520e+03
5.655781095689601352e+04 2.831813241826038211e+04 3.053408952106555262e+03 7.997114760117852711e+03 2.711748168208123843e+03
5.198949315363597998e+04 2.358229804531453556e+04 1.804080617188878932e+02 7.992762889024561446e+03 2.501545730067823570e+02
2.697192949974035582e+04 2.703212797928976579e+04 1.073431292179975571e+01 1.212029261470951133e+04 1.126273709701269354e+03
5.371082856834639097e+04 2.071435143698306638e+04 4.153049828006661301e+03 9.315733107629879669e+03 7.916026308740811146e+02
2.475393895230731141e+04 2.962533857785969303e+04 2.662931751801810606e+03 7.298594031757502307e+03 7.396651780934313365e+02
5.049336158395125676e+04 6.037322996628627152e+04 8.022052745494065675e+02 1.110107894047839727e+04 6.412152703732735972e+02
3.812490597349587188e+04 2.801564545467880816e+04 9.671997359402710572e+03 6.503632573187187518e+02 1.444845228583180869e+02
2.913838971727831813e+04 3.953397565741556173e+04 5.471985510837455877e+03 4.040567032031012786e+03 1.612292667406832607e+03
4.055187471217049460e+04 2.415568988504370645e+04 1.489566966366382985e+03 2.665711627711652909e+03 3.286060099143067873e+03
9.625451287996495375e+04 5.763668106599927705e+04 3.039526476694712073e+03 7.803234278945070400e+03 8.240562330188091437e+03
4.613364237933838740e+04 3.427661469446271803e+04 3.544993168812569365e+03 1.733599114936234400e+03 4.552916462476578090e+03
4.015430754936271842e+04 4.273490710264709196e+04 4.739218410032051452e+02 1.429898886339702585e+03 4.840715041506169655e+03
2.143580228304541743e+04 2.911971133903476584e+04 1.931538639669684926e+03 6.295863871328228925e+02 5.477187469152624544e+03
7.461358439247868955e+04 5.181152054169312032e+04 3.604478649864455292e+03 1.065797475686839607e+04 3.410321082519923948e+03
3.390378020774637116e+04 3.700510829276568256e+04 1.824230822598841314e+03 6.757225801890274852e+03 8.062083901634809990e+02
7.401095424441051728e+04 2.915113982817798751e+04 1.074501909185765180e+04 4.306430873870864161e+03 7.039753955412576033e+03
4.511094556728392490e+04 3.308516779035527725e+04 2.580495504332678138e+03 4.151512967657665286e+03 3.348304391520937315e+03
4.269816736597065028e+04 2.456050750679583871e+04 3.305142319784171377e+03 5.085919290511015788e+03 3.628901198842647318e+03
2.836372874552307985e+04 3.629337044294353109e+04 2.604592059825936303e+03 4.684013992839559251e+03 1.416968653627154708e+02
5.055660408229364839e+04 2.461191807949930080e+04 6.931746099316545042e+03 2.256305665776075330e+03 5.422936087670927009e+03
2.020519545157704124e+04 3.380991870126669528e+04 6.754716724632273326e+03 4.827099641839298783e+03 1.299088975133438453e+03
2.951194016545536215e+04 3.574665002228324011e+04 8.005476208417223916e+02 6.119679433138894638e+03 5.884559252134113194e+03
1.871037043126497520e+04 2.663051491082973371e+04 1.950492922635780815e+03 7.691194123813587794e+03 3.501364129152934765e+02
9.519598337009589886e+04 3.320035094929013576e+04 1.476654922335092124e+04 3.217903479965607403e+03 4.976121571477767247e+03
2.754989982449413219e+04 2.870101618856565619e+04 2.009192812146829056e+03 1.218012319306576319e+04 1.445999376128452241e+02
2.772027273885260729e+04 3.383538687727818615e+04 1.009771949342924586e+03 3.017873931198748323e+03 3.013965413554288261e+03
4.537235107611533022e+04 2.453349330628512689e+04 1.014787722401177962e+04 2.230543773906099887e+03 3.696663443036339686e+03
3.179060730014678120e+04 3.420465696389351797e+04 3.909301041813470874e+03 2.390132307212820706e+03 2.780604832708830145e+03
4.374674848901645601e+04 2.286438521910528289e+04 1.150426485711548958e+04 9.573523490555049648e+03 4.785157511741126655e+03
2.863612222653548451e+04 3.652101411507018929e+04 7.393903845804449702e+03 9.677940814302404760e+03 5.998493383797636852e+03
2.873849507339897536e+04 2.831205089290195610e+04 1.018408780278551967e+04 4.514353516928689714e+03 9.013794578269116755e+03
4.173266642082113685e+04 1.408013169794823625e+04 3.874924693102165293e+03 7.332688203526315192e+03 3.954224747189312893e+03
